Text,Label
ears may be mistaken for arms,background_claim
the character in Figure 1,data
Another advantage of embedding over extraction is that the given skeleton provides information about the expected structure of the character,own_claim
may be difficult to obtain from just the geometry,own_claim
we could use an existing skeleton extraction algorithm and embed our skeleton into the extracted one,own_claim
the results would likely be undesirable,own_claim
Figure 1,data
the legs of the character,background_claim
would be too short if a skeleton extraction algorithm were used,background_claim
the model is fairly similar to the template,data
Animating user-provided data by fitting a template has been successful,background_claim
"Most of the work has been focused on human models, making use of human anatomy specifics",background_claim
Moccozet et al. 2004,data
segmenting and animating simple 3D models of characters and inanimate objects,data
fit voxel-based volumetric templates to the data,background_claim
Anderson et al. [2000],data
Almost any system for mesh deformation,background_claim
can be adapted for skeleton-based deformation,background_claim
surface based,background_claim
volume based,background_claim
Lipman et al. 2005,data
Yu et al. 2004,data
Zhou et al. 2005,data
propose a spring-based method,background_claim
Teichmann and Teller [1998],data
these methods are unsuitable for real-time animation of even moderate size meshes,background_claim
linear blend skinning (LBS),background_claim
its quality shortcomings,background_claim
its simplicity,background_claim
remains the most popular method used in practice,background_claim
efficiency,background_claim
simple GPU implementation,background_claim
Most real-time skinning work,background_claim
has focused on improving on LBS by inferring the character articulation from multiple example meshes,background_claim
Kry et al. 2002,data
Wang et al. 2007,data
such techniques are unsuitable for our problem,own_claim
"we must infer articulation by using the given skeleton as an encoding of the likely modes of deformation, not just as an animation control structure",own_claim
we only have a single mesh,data
the problem of finding bone weights for LBS from a single mesh and a skeleton has not been sufficiently addressed in the literature,background_claim
Previous methods are either mesh resolution dependent,background_claim
or the weights do not vary smoothly along the surface,background_claim
Katz and Tal 2003,data
Wade 2000,data
causing artifacts on highresolution meshes,background_claim
Some commercial packages use proprietary methods to assign default weights,background_claim
Autodesk Maya 7 assigns weights based solely on the vertex proximity to the bone,data
results in serious artifacts when the mesh intersects the Voronoi diagram faces between logically distant bones,background_claim
Other problems occur at difficult areas,own_claim
hand-tuned weights could be made superior to those found by our algorithm,own_claim
hips,data
the shoulder/neck region,data
Skeleton embedding resizes and positions the given skeleton to fit inside the character,background_claim
This can be formulated as an optimization problem,own_claim
compute the joint positions such that the resulting skeleton fits inside the character as nicely as possible and looks like the given skeleton as much as possible.,data
a skeleton with s joints,data
this is a 3s-dimensional problem with a complicated objective function,own_claim
Solving such a problem directly using continuous optimization is infeasible,own_claim
Pinocchio,own_claim
discretizes the problem by constructing a graph whose vertices represent potential joint positions and whose edges are potential bone segments,own_claim
the graph must have few vertices and edges,own_claim
capture all potential bone paths within the character,own_claim
This is challenging,own_claim
Pinocchio then finds the optimal embedding of the skeleton into this graph with respect to a discrete penalty function,own_claim
These attributes are specific to the skeleton,own_claim
are independent of the character shape and do not reduce the generality of the skeletons,own_claim
Pinocchio rescales the character to fit inside an axis-aligned unit cube,own_claim
Before any other computation,data
all of the tolerances are relative to the size of the character,own_claim
